source,Variation,location,description,attributes_associated_gene,gene_id,transcript_id,protein_id,mapped_to_accession,attributes_p_value,var_class,most_severe_consequence,consequence_terms,assembly_name,MAF,protein_start,protein_end,amino_acids,evidence,clinical_significance,pmid,pop.gnomad_East_Asian,pop.gnomad_African,pop.gnomad,pop.gnomad_Latino,pop.gnomad_Ashkenazi_Jewish,pop.gnomad_Finnish,pop.gnomad_European_Non_Finnish,pop.gnomad_Other,pop.gnomad_South_Asian,protein_length
ClinVar,rs72556370,4:113373162-113373162,Arrhythmia,ANK2,ENSG00000145362,ENST00000506344,ENSP00000422888,HP:0011675,NA,SNP,missense_variant,upstream_gene_variant,GRCh38,4.00E-04,NA,NA,NA,"Frequency,1000Genomes,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",not provided,NA,0.004818,0,0.0003741,5.96E-05,0,0,8.97E-06,0.0001824,0.0001624,197
ClinVar,rs72556370,4:113373162-113373162,Cardiac arrhythmia,ANK2,ENSG00000145362,ENST00000612754,ENSP00000482888,HP:0011675,NA,SNP,missense_variant,3_prime_UTR_variant,GRCh38,4.00E-04,NA,NA,NA,"Frequency,1000Genomes,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",uncertain significance,NA,0.004818,0,0.0003741,5.96E-05,0,0,8.97E-06,0.0001824,0.0001624,180
ClinVar,rs72556370,4:113373162-113373162,Arrhythmia,ANK2,ENSG00000145362,ENST00000612754,ENSP00000482888,HP:0011675,NA,SNP,missense_variant,3_prime_UTR_variant,GRCh38,4.00E-04,NA,NA,NA,"Frequency,1000Genomes,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",not provided,NA,0.004818,0,0.0003741,5.96E-05,0,0,8.97E-06,0.0001824,0.0001624,180
ClinVar,rs727503103,11:2572832-2572833,Cardiac arrhythmia,KCNQ1,ENSG00000053918,ENST00000155840,ENSP00000155840,HP:0011675,NA,deletion,intron_variant,intron_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed",benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676
ClinVar,rs730880120,12:21765816-21765816,Cardiac arrhythmia,KCNJ8,ENSG00000121361,ENST00000240662,ENSP00000240662,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,NA,394,394,R/S,Phenotype_or_Disease,uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424
ClinVar,rs730880120,12:21765816-21765816,Cardiac arrhythmia,KCNJ8,ENSG00000255644,ENST00000542489,NA,HP:0011675,NA,SNP,missense_variant,"intron_variant,non_coding_transcript_variant",GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs74315447,21:34370639-34370639,Cardiac arrhythmia,KCNE2,ENSG00000159197,ENST00000290310,ENSP00000290310,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,NA,54,54,M/T,"Frequency,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely pathogenic,NA,0,0,0.0002599,0,0.005279,0,7.16E-05,0.0005468,3.25E-05,123
ClinVar,rs74315447,21:34370639-34370639,Cardiac arrhythmia,KCNE2,ENSG00000205670,ENST00000399292,ENSP00000382231,HP:0011675,NA,SNP,missense_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely pathogenic,NA,0,0,0.0002599,0,0.005279,0,7.16E-05,0.0005468,3.25E-05,58
ClinVar,rs74315447,21:34370639-34370639,Cardiac arrhythmia,KCNE2,ENSG00000225555,ENST00000440403,NA,HP:0011675,NA,SNP,missense_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely pathogenic,NA,0,0,0.0002599,0,0.005279,0,7.16E-05,0.0005468,3.25E-05,NA
ClinVar,rs74315448,21:34370648-34370648,Cardiac arrhythmia,KCNE2,ENSG00000159197,ENST00000290310,ENSP00000290310,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,8.00E-04,57,57,I/T,"Frequency,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely benign,NA,0,0.000196,0.001052,0.001995,0.001218,0,0.001146,0.003463,0.0009746,123
ClinVar,rs74315448,21:34370648-34370648,Cardiac arrhythmia,KCNE2,ENSG00000205670,ENST00000399292,ENSP00000382231,HP:0011675,NA,SNP,missense_variant,upstream_gene_variant,GRCh38,8.00E-04,NA,NA,NA,"Frequency,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely benign,NA,0,0.000196,0.001052,0.001995,0.001218,0,0.001146,0.003463,0.0009746,58
ClinVar,rs74315448,21:34370648-34370648,Cardiac arrhythmia,KCNE2,ENSG00000225555,ENST00000440403,NA,HP:0011675,NA,SNP,missense_variant,downstream_gene_variant,GRCh38,8.00E-04,NA,NA,NA,"Frequency,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely benign,NA,0,0.000196,0.001052,0.001995,0.001218,0,0.001146,0.003463,0.0009746,NA
ClinVar,rs74323916,1:237709587-237709587,Cardiac arrhythmia,RYR2,ENSG00000198626,ENST00000360064,ENSP00000353174,HP:0011675,NA,SNP,intron_variant,intron_variant,GRCh38,0.0094,NA,NA,NA,"Frequency,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",uncertain significance,NA,6.47E-05,0.004626,0.01123,0.008876,0.01007,0.002613,0.01532,0.01397,0.01534,4950
ClinVar,rs74323916,1:237709587-237709587,Cardiac arrhythmia,RYR2,ENSG00000198626,ENST00000609119,NA,HP:0011675,NA,SNP,intron_variant,"intron_variant,non_coding_transcript_variant",GRCh38,0.0094,NA,NA,NA,"Frequency,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",uncertain significance,NA,6.47E-05,0.004626,0.01123,0.008876,0.01007,0.002613,0.01532,0.01397,0.01534,NA
ClinVar,rs752298579,22:20061538-20061538,Cardiac arrhythmia,TANGO2,ENSG00000183597,ENST00000327374,ENSP00000332721,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,NA,154,154,G/R,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",pathogenic,NA,0,0,0.0001208,0.0005564,0,0,1.91E-05,0.001549,0,276
ClinVar,rs752298579,22:20061538-20061538,Cardiac arrhythmia,TANGO2,ENSG00000183597,ENST00000399807,ENSP00000382706,HP:0011675,NA,SNP,missense_variant,"3_prime_UTR_variant,NMD_transcript_variant",GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",pathogenic,NA,0,0,0.0001208,0.0005564,0,0,1.91E-05,0.001549,0,150
ClinVar,rs752298579,22:20061538-20061538,Cardiac arrhythmia,TANGO2,ENSG00000183597,ENST00000411907,NA,HP:0011675,NA,SNP,missense_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",pathogenic,NA,0,0,0.0001208,0.0005564,0,0,1.91E-05,0.001549,0,NA
ClinVar,rs752298579,22:20061538-20061538,Cardiac arrhythmia,TANGO2,ENSG00000236540,ENST00000415503,NA,HP:0011675,NA,SNP,missense_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",pathogenic,NA,0,0,0.0001208,0.0005564,0,0,1.91E-05,0.001549,0,NA
ClinVar,rs752298579,22:20061538-20061538,Cardiac arrhythmia,TANGO2,ENSG00000183597,ENST00000420290,ENSP00000396182,HP:0011675,NA,SNP,missense_variant,intron_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",pathogenic,NA,0,0,0.0001208,0.0005564,0,0,1.91E-05,0.001549,0,107
ClinVar,rs752298579,22:20061538-20061538,Cardiac arrhythmia,TANGO2,ENSG00000183597,ENST00000444651,ENSP00000395816,HP:0011675,NA,SNP,missense_variant,"intron_variant,NMD_transcript_variant",GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",pathogenic,NA,0,0,0.0001208,0.0005564,0,0,1.91E-05,0.001549,0,109
ClinVar,rs752298579,22:20061538-20061538,Cardiac arrhythmia,TANGO2,ENSG00000183597,ENST00000476940,NA,HP:0011675,NA,SNP,missense_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",pathogenic,NA,0,0,0.0001208,0.0005564,0,0,1.91E-05,0.001549,0,NA
ClinVar,rs752298579,22:20061538-20061538,Cardiac arrhythmia,TANGO2,ENSG00000236540,ENST00000628442,NA,HP:0011675,NA,SNP,missense_variant,"intron_variant,non_coding_transcript_variant",GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",pathogenic,NA,0,0,0.0001208,0.0005564,0,0,1.91E-05,0.001549,0,NA
ClinVar,rs754605400,7:150977925-150977933,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,splice_acceptor_variant,5_prime_UTR_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,8.72E-05,5.94E-05,3.11E-05,0,0,0.0001121,0,0,1159
ClinVar,rs754605400,7:150977925-150977933,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,splice_acceptor_variant,"splice_acceptor_variant,5_prime_UTR_variant",GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,8.72E-05,5.94E-05,3.11E-05,0,0,0.0001121,0,0,772
ClinVar,rs754605400,7:150977925-150977933,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,deletion,splice_acceptor_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,8.72E-05,5.94E-05,3.11E-05,0,0,0.0001121,0,0,NA
ClinVar,rs7626962,3:38579416-38579416,Cardiac arrhythmia,"LOC110121269,SCN5A",ENSG00000183873,ENST00000333535,ENSP00000328968,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,0.024,1103,1103,S/F,"Frequency,HapMap,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,0,2.05E-05,0,0,0,4.54E-05,0,0,2016
ClinVar,rs7626962,3:38579416-38579416,Cardiac arrhythmia,"LOC110121269,SCN5A",ENSG00000183873,ENST00000333535,ENSP00000328968,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,0.024,1103,1103,S/Y,"Frequency,HapMap,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,0,2.05E-05,0,0,0,4.54E-05,0,0,2016
ClinVar,rs7626962,3:38579416-38579416,Cardiac arrhythmia,"LOC110121269,SCN5A",ENSG00000183873,ENST00000449557,ENSP00000413996,HP:0011675,NA,SNP,missense_variant,intron_variant,GRCh38,0.024,NA,NA,NA,"Frequency,HapMap,1000Genomes,Cited,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",benign,NA,0,0,2.05E-05,0,0,0,4.54E-05,0,0,1962
ClinVar,rs765772294,17:8289588-8289588,Cardiac arrhythmia,"RANGRF,SLC25A35",ENSG00000108961,ENST00000226105,ENSP00000226105,HP:0011675,NA,SNP,missense_variant,"missense_variant,splice_region_variant",GRCh38,NA,146,146,P/L,"Frequency,Phenotype_or_Disease,ExAC,gnomAD",uncertain significance,NA,5.80E-05,6.53E-05,3.26E-05,0,0,0,0,0,0.000195,186
ClinVar,rs765772294,17:8289588-8289588,Cardiac arrhythmia,"RANGRF,SLC25A35",ENSG00000125434,ENST00000380067,ENSP00000369407,HP:0011675,NA,SNP,missense_variant,3_prime_UTR_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,gnomAD",uncertain significance,NA,5.80E-05,6.53E-05,3.26E-05,0,0,0,0,0,0.000195,295
ClinVar,rs765772294,17:8289588-8289588,Cardiac arrhythmia,"RANGRF,SLC25A35",ENSG00000108961,ENST00000407006,ENSP00000383940,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,NA,146,146,P/L,"Frequency,Phenotype_or_Disease,ExAC,gnomAD",uncertain significance,NA,5.80E-05,6.53E-05,3.26E-05,0,0,0,0,0,0.000195,146
ClinVar,rs765772294,17:8289588-8289588,Cardiac arrhythmia,"RANGRF,SLC25A35",ENSG00000125434,ENST00000577745,ENSP00000464231,HP:0011675,NA,SNP,missense_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,gnomAD",uncertain significance,NA,5.80E-05,6.53E-05,3.26E-05,0,0,0,0,0,0.000195,300
ClinVar,rs765772294,17:8289588-8289588,Cardiac arrhythmia,"RANGRF,SLC25A35",ENSG00000108961,ENST00000580434,ENSP00000462310,HP:0011675,NA,SNP,missense_variant,intron_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,gnomAD",uncertain significance,NA,5.80E-05,6.53E-05,3.26E-05,0,0,0,0,0,0.000195,118
ClinVar,rs765772294,17:8289588-8289588,Cardiac arrhythmia,"RANGRF,SLC25A35",ENSG00000108961,ENST00000580777,NA,HP:0011675,NA,SNP,missense_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,gnomAD",uncertain significance,NA,5.80E-05,6.53E-05,3.26E-05,0,0,0,0,0,0.000195,NA
ClinVar,rs765772294,17:8289588-8289588,Cardiac arrhythmia,"RANGRF,SLC25A35",ENSG00000125434,ENST00000581320,NA,HP:0011675,NA,SNP,missense_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,gnomAD",uncertain significance,NA,5.80E-05,6.53E-05,3.26E-05,0,0,0,0,0,0.000195,NA
ClinVar,rs765772294,17:8289588-8289588,Cardiac arrhythmia,"RANGRF,SLC25A35",ENSG00000125434,ENST00000585311,ENSP00000464191,HP:0011675,NA,SNP,missense_variant,"3_prime_UTR_variant,NMD_transcript_variant",GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,gnomAD",uncertain significance,NA,5.80E-05,6.53E-05,3.26E-05,0,0,0,0,0,0.000195,291
ClinVar,rs769211879,10:18150880-18150879,Cardiac arrhythmia,CACNB2,ENSG00000165995,ENST00000282343,ENSP00000282343,HP:0011675,NA,insertion,splice_region_variant,"splice_region_variant,intron_variant",GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,TOPMed",benign,NA,0.003605,0.001768,0.001607,0.001559,0.001143,0.00124,0.001368,0.002312,0.001684,632
ClinVar,rs769211879,10:18150880-18150879,Cardiac arrhythmia,CACNB2,ENSG00000165995,ENST00000467034,NA,HP:0011675,NA,insertion,splice_region_variant,"splice_region_variant,intron_variant,non_coding_transcript_variant",GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,TOPMed",benign,NA,0.003605,0.001768,0.001607,0.001559,0.001143,0.00124,0.001368,0.002312,0.001684,NA
ClinVar,rs769211879,10:18150880-18150879,Cardiac arrhythmia,CACNB2,ENSG00000165995,ENST00000644004,ENSP00000495509,HP:0011675,NA,insertion,splice_region_variant,"splice_region_variant,intron_variant,NMD_transcript_variant",GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,ExAC,TOPMed",benign,NA,0.003605,0.001768,0.001607,0.001559,0.001143,0.00124,0.001368,0.002312,0.001684,240
ClinVar,rs77473623,1:162357061-162357061,Cardiac arrhythmia,NOS1AP,ENSG00000198929,ENST00000361897,ENSP00000355133,HP:0011675,NA,SNP,synonymous_variant,synonymous_variant,GRCh38,0.0016,288,288,S/S,"Frequency,1000Genomes,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely benign,NA,0,0.001308,0.005348,0.002444,0.00275,0.003514,0.009293,0.004389,0.001559,506
ClinVar,rs77473623,1:162357061-162357061,Cardiac arrhythmia,NOS1AP,ENSG00000198929,ENST00000430120,ENSP00000396713,HP:0011675,NA,SNP,synonymous_variant,"synonymous_variant,NMD_transcript_variant",GRCh38,0.0016,283,283,S/S,"Frequency,1000Genomes,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely benign,NA,0,0.001308,0.005348,0.002444,0.00275,0.003514,0.009293,0.004389,0.001559,349
ClinVar,rs77473623,1:162357061-162357061,Cardiac arrhythmia,NOS1AP,ENSG00000198929,ENST00000464284,ENSP00000435711,HP:0011675,NA,SNP,synonymous_variant,upstream_gene_variant,GRCh38,0.0016,NA,NA,NA,"Frequency,1000Genomes,ESP,Phenotype_or_Disease,ExAC,TOPMed,gnomAD",likely benign,NA,0,0.001308,0.005348,0.002444,0.00275,0.003514,0.009293,0.004389,0.001559,81
ClinVar,rs786205266,10:18534235-18534234,Cardiac arrhythmia,"NSUN6,CACNB2",ENSG00000165995,ENST00000282343,ENSP00000282343,HP:0011675,NA,insertion,splice_region_variant,"splice_region_variant,intron_variant",GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC",likely benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632
ClinVar,rs786205266,10:18534235-18534234,Cardiac arrhythmia,"NSUN6,CACNB2",ENSG00000165995,ENST00000377328,ENSP00000366545,HP:0011675,NA,insertion,splice_region_variant,intron_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC",likely benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410
ClinVar,rs786205266,10:18534235-18534234,Cardiac arrhythmia,"NSUN6,CACNB2",ENSG00000240291,ENST00000425669,NA,HP:0011675,NA,insertion,splice_region_variant,"intron_variant,non_coding_transcript_variant",GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC",likely benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs786205266,10:18534235-18534234,Cardiac arrhythmia,"NSUN6,CACNB2",ENSG00000225527,ENST00000433526,NA,HP:0011675,NA,insertion,splice_region_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Cited,Phenotype_or_Disease,ExAC",likely benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs786205706,7:92040663-92040663,Cardiac arrhythmia,AKAP9,ENSG00000127914,ENST00000356239,ENSP00000348573,HP:0011675,NA,deletion,intron_variant,intron_variant,GRCh38,0.3984,NA,NA,NA,"Frequency,1000Genomes,Phenotype_or_Disease,ExAC",benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3907
ClinVar,rs786205706,7:92040663-92040663,Cardiac arrhythmia,AKAP9,ENSG00000127914,ENST00000484815,NA,HP:0011675,NA,deletion,intron_variant,upstream_gene_variant,GRCh38,0.3984,NA,NA,NA,"Frequency,1000Genomes,Phenotype_or_Disease,ExAC",benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs786205706,7:92040663-92040663,Cardiac arrhythmia,AKAP9,ENSG00000127914,ENST00000493453,NA,HP:0011675,NA,deletion,intron_variant,"intron_variant,non_coding_transcript_variant",GRCh38,0.3984,NA,NA,NA,"Frequency,1000Genomes,Phenotype_or_Disease,ExAC",benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs786205709,7:92079167-92079169,Cardiac arrhythmia,AKAP9,ENSG00000127914,ENST00000356239,ENSP00000348573,HP:0011675,NA,deletion,stop_lost,inframe_deletion,GRCh38,NA,2345,2346,RE/K,"Frequency,Phenotype_or_Disease,TOPMed,gnomAD",likely benign,NA,0,0,1.22E-05,8.94E-05,0,0,0,0,0,3907
ClinVar,rs786205709,7:92079167-92079169,Cardiac arrhythmia,AKAP9,ENSG00000127914,ENST00000435423,ENSP00000406937,HP:0011675,NA,deletion,stop_lost,upstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,TOPMed,gnomAD",likely benign,NA,0,0,1.22E-05,8.94E-05,0,0,0,0,0,318
ClinVar,rs786205722,4:113264907-113264907,"Cardiac arrhythmia, ankyrin B-related",ANK2,ENSG00000145362,ENST00000264366,ENSP00000264366,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,NA,466,466,T/M,"Frequency,Phenotype_or_Disease,TOPMed,gnomAD",uncertain significance,NA,0,0,4.76E-05,0,0,0,0.0001025,0,4.21E-05,3924
ClinVar,rs794728346,7:150947401-150947401,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,SNP,missense_variant,missense_variant,GRCh38,NA,1027,1027,L/I,"Frequency,Phenotype_or_Disease,gnomAD",likely benign,NA,0,0.0001497,6.95E-06,0,0,0,0,0,0,1159
ClinVar,rs794728346,7:150947401-150947401,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,SNP,missense_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,gnomAD",likely benign,NA,0,0.0001497,6.95E-06,0,0,0,0,0,0,772
ClinVar,rs794728347,7:150945528-150945528,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,intron_variant,intron_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728347,7:150945528-150945528,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,intron_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728348,7:150945527-150945527,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,intron_variant,intron_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728348,7:150945527-150945527,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,deletion,intron_variant,downstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,benign,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728421,7:150958407-150958406,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,inframe_insertion,inframe_insertion,GRCh38,NA,190,190,A/GAGA,"Frequency,Phenotype_or_Disease,TOPMed",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728421,7:150958407-150958406,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000330883,ENSP00000328531,HP:0011675,NA,insertion,inframe_insertion,upstream_gene_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,TOPMed",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819
ClinVar,rs794728421,7:150958407-150958406,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000430723,ENSP00000387657,HP:0011675,NA,insertion,inframe_insertion,intron_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,TOPMed",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772
ClinVar,rs794728421,7:150958407-150958406,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,insertion,inframe_insertion,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,"Frequency,Phenotype_or_Disease,TOPMed",uncertain significance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728425,7:150958221-150958220,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,insertion,frameshift_variant,frameshift_variant,GRCh38,NA,252,252,R/PASSHRPX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728425,7:150958221-150958220,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000330883,ENSP00000328531,HP:0011675,NA,insertion,frameshift_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819
ClinVar,rs794728425,7:150958221-150958220,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,insertion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728426,7:150958163-150958166,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,indel,frameshift_variant,frameshift_variant,GRCh38,NA,270,271,TR/KKX,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728426,7:150958163-150958166,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000330883,ENSP00000328531,HP:0011675,NA,indel,frameshift_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819
ClinVar,rs794728426,7:150958163-150958166,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,indel,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ClinVar,rs794728428,7:150958116-150958122,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000262186,ENSP00000262186,HP:0011675,NA,deletion,frameshift_variant,frameshift_variant,GRCh38,NA,285,287,ADD/X,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159
ClinVar,rs794728428,7:150958116-150958122,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000330883,ENSP00000328531,HP:0011675,NA,deletion,frameshift_variant,upstream_gene_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819
ClinVar,rs794728428,7:150958116-150958122,Cardiac arrhythmia,KCNH2,ENSG00000055118,ENST00000532957,NA,HP:0011675,NA,deletion,frameshift_variant,non_coding_transcript_exon_variant,GRCh38,NA,NA,NA,NA,Phenotype_or_Disease,pathogenic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
